Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
14,Hao W.,"A new species of Liadotaulius (Insecta: Trichoptera) from the Middle Jurassic of Daohugou, Inner Mongolia",2012,Acta Geologica Sinica English Edition,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863314975&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863314975&origin=inward,,2026-01-16 11:48:50,Article,10.1111/j.1755-6724.2012.00662.x,10009515,https://api.elsevier.com/content/abstract/scopus_id/84863314975,86,2,,,,1.08,14.0,1,13,,,,84863314975,2-s2.0-84863314975
9,Ciechanowski M.,The diet of the pond bat Myotis dasycneme and its seasonal variation in a forested lakeland of northern Poland,2012,Acta Chiropterologica,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84865718140&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865718140&origin=inward,,2026-01-16 11:48:50,Article,10.3161/150811012X654286,15081109,https://api.elsevier.com/content/abstract/scopus_id/84865718140,14,1,,,,0.69,9.0,1,13,,,,84865718140,2-s2.0-84865718140
1,Cartwright D.I.,Studies of Australian hydrobiosella tillyard (Trichoptera: Philopotamidae): Two new Australian species from North Queensland,2012,Australian Entomologist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866999233&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866999233&origin=inward,,2026-01-16 11:48:50,Article,,13206133,https://api.elsevier.com/content/abstract/scopus_id/84866999233,39,3,,,,0.08,1.0,1,13,,,,84866999233,2-s2.0-84866999233
2,Sharapova T.A.,Basic characteristics of zooperiphyton in large rivers of Western Siberia (Tyumen oblast),2012,Inland Water Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870844331&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870844331&origin=inward,,2026-01-16 11:48:50,Article,10.1134/S199508291204013X,19950829,https://api.elsevier.com/content/abstract/scopus_id/84870844331,5,4,,,,0.15,2.0,1,13,,,,84870844331,2-s2.0-84870844331
5,Poinar G.O.,New fossil nematodes in Dominican and Baltic amber,2012,Nematology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84861369362&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84861369362&origin=inward,,2026-01-16 11:48:50,Article,10.1163/156854111X612199,13885545,https://api.elsevier.com/content/abstract/scopus_id/84861369362,14,4,,,,0.38,5.0,1,13,,,,84861369362,2-s2.0-84861369362
19,Gall B.G.,"Predatory Caddisfly Larvae Sequester Tetrodotoxin from Their Prey, Eggs of the Rough-Skinned Newt (Taricha granulosa)",2012,Journal of Chemical Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870571539&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870571539&origin=inward,,2026-01-16 11:48:50,Article,10.1007/s10886-012-0213-8,00980331,https://api.elsevier.com/content/abstract/scopus_id/84870571539,38,11,,,,1.46,19.0,1,13,,,,84870571539,2-s2.0-84870571539
55,Pond G.,"Biodiversity loss in Appalachian headwater streams (Kentucky, USA): Plecoptera and Trichoptera communities",2012,Hydrobiologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82255191715&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82255191715&origin=inward,,2026-01-16 11:48:50,Article,10.1007/s10750-011-0858-2,00188158,https://api.elsevier.com/content/abstract/scopus_id/82255191715,679,1,,,,4.23,55.0,1,13,,,,82255191715,2-s2.0-82255191715
47,Ibrahimi H.,"The caddisfly fauna (Insecta, Trichoptera) of the rivers of the Black Sea basin in Kosovo with distributional data for some rare species",2012,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862584892&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862584892&origin=inward,,2026-01-16 11:48:50,Article,10.3897/zookeys.182.2485,13132989,https://api.elsevier.com/content/abstract/scopus_id/84862584892,182,,,,,3.62,47.0,1,13,,,,84862584892,2-s2.0-84862584892
10,Lock K.,Distribution and ecology of the caddisflies (Trichoptera) of Flanders (Belgium),2012,Annales De Limnologie,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84860752026&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84860752026&origin=inward,,2026-01-16 11:48:50,Article,10.1051/limn/2011056,00034088,https://api.elsevier.com/content/abstract/scopus_id/84860752026,48,1,,,,0.77,10.0,1,13,,,,84860752026,2-s2.0-84860752026
20,Ruiz-García A.,Implications of anthropogenic disturbance factors on the Trichoptera assemblage in a Mediterranean fluvial system: Are Trichoptera useful for identifying land-use alterations?,2012,Ecological Indicators,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80053371499&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053371499&origin=inward,,2026-01-16 11:48:50,Article,10.1016/j.ecolind.2011.06.026,1470160X,https://api.elsevier.com/content/abstract/scopus_id/80053371499,14,1,,,,1.54,20.0,1,13,,,,80053371499,2-s2.0-80053371499
