Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
37,Richards S.L.,Insecticide susceptibility screening against culex and aedes (Diptera: Culicidae) mosquitoes from the United States,2018,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041831100&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041831100&origin=inward,,2026-04-12 16:54:23,Article,10.1093/jme/tjx198,00222585,https://api.elsevier.com/content/abstract/scopus_id/85041831100,55,2,,,,5.29,37.0,1,7,,,,85041831100,2-s2.0-85041831100
8,Mulatier M.,DEET efficacy increases with age in the vector Mosquitoes Anopheles gambiae s.s. and Aedes albopictus (Diptera: Culicidae),2018,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055615686&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055615686&origin=inward,,2026-04-12 16:54:23,Article,10.1093/jme/tjy134,00222585,https://api.elsevier.com/content/abstract/scopus_id/85055615686,55,6,,,,1.14,8.0,1,7,,,,85055615686,2-s2.0-85055615686
12,Darriet F.,Synergistic effect of fertilizer and plant material combinations on the development of aedes aegypti (diptera: Culicidae) and anopheles gambiae (diptera: Culicidae) mosquitoes,2018,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046128145&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046128145&origin=inward,,2026-04-12 16:54:23,Article,10.1093/jme/tjx231,00222585,https://api.elsevier.com/content/abstract/scopus_id/85046128145,55,2,,,,1.71,12.0,1,7,,,,85046128145,2-s2.0-85046128145
10,Sofizadeh A.,"Fauna and larval habitats characteristics of mosquitoes (diptera: Culicidae) in Golestan Province, Northeast of Iran, 2014-2015",2018,Journal of Arthropod Borne Diseases,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054754877&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054754877&origin=inward,,2026-04-12 16:54:23,Article,10.18502/jad.v12i3.76,23221984,https://api.elsevier.com/content/abstract/scopus_id/85054754877,12,3,,,,1.43,10.0,1,7,,,,85054754877,2-s2.0-85054754877
12,Benhissen S.,Entomological and typological studies of larval breeding sites of mosquitoes (Diptera: Culicidae) in Bousaâda area (Algeria),2018,Bulletin De La Societe Royale Des Sciences De Liege,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064104961&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064104961&origin=inward,,2026-04-12 16:54:23,Article,,,https://api.elsevier.com/content/abstract/scopus_id/85064104961,87,,,,,1.71,12.0,1,7,,,,85064104961,2-s2.0-85064104961
3,Kuçlu Ö.,Mosquito (Diptera: Culicidae) Fauna of Western Black Sea Region of Turkey,2018,Turkiye Parazitolojii Dergisi,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056062238&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056062238&origin=inward,,2026-04-12 16:54:23,Article,10.5152/tpd.2018.5339,,https://api.elsevier.com/content/abstract/scopus_id/85056062238,42,2,,,,0.43,3.0,1,7,,,,85056062238,2-s2.0-85056062238
1,Marcell S.K.,Important animal pathogens transmitted by mosquito species (Diptera: Culicidae) and their effects on livestock in Hungary,2018,Magyar Allatorvosok Lapja,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041626693&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041626693&origin=inward,,2026-04-12 16:54:23,Article,,0025004X,https://api.elsevier.com/content/abstract/scopus_id/85041626693,140,1,,,,0.14,1.0,1,7,,,,85041626693,2-s2.0-85041626693
12,Lapshin D.,"Low-Frequency Sounds Repel Male Mosquitoes Aedes diantaeus N.D.K. (Diptera, Culicidae)",2018,Entomological Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049599356&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049599356&origin=inward,,2026-04-12 16:54:23,Article,10.1134/S0013873818030028,00138738,https://api.elsevier.com/content/abstract/scopus_id/85049599356,98,3,,,,1.71,12.0,1,7,,,,85049599356,2-s2.0-85049599356
7,Telang A.,Metagenome and Culture-Based Methods Reveal Candidate Bacterial Mutualists in the Southern House Mosquito (Diptera: Culicidae),2018,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061451418&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061451418&origin=inward,,2026-04-12 16:54:23,Article,10.1093/jme/tjy056,00222585,https://api.elsevier.com/content/abstract/scopus_id/85061451418,55,5,,,,1.0,7.0,1,7,,,,85061451418,2-s2.0-85061451418
18,Tang C.,"Elevated atmospheric CO2 promoted speciation in mosquitoes (Diptera, Culicidae)",2018,Communications Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071166078&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071166078&origin=inward,,2026-04-12 16:54:23,Article,10.1038/s42003-018-0191-7,,https://api.elsevier.com/content/abstract/scopus_id/85071166078,1,1,,,,2.57,18.0,1,7,,,,85071166078,2-s2.0-85071166078
