Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
2,De Souza R.L.,"Diversity of Mosquitoes (Diptera: Culicidae) in an Atlantic Forest Urban Park, Salvador, Brazil",2022,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130646433&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130646433&origin=inward,,2026-04-12 17:44:47,Article,10.1093/jme/tjac007,00222585,https://api.elsevier.com/content/abstract/scopus_id/85130646433,59,3,,,,0.67,2.0,1,3,,,,85130646433,2-s2.0-85130646433
3,Contreras-Perera Y.J.,"Diversity of mosquitoes (Diptera: Culicidae) in public parks of Merida, Yucatan, Mexico",2022,International Journal of Tropical Insect Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130276842&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130276842&origin=inward,,2026-04-12 17:44:47,Article,10.1007/s42690-022-00809-3,17427584,https://api.elsevier.com/content/abstract/scopus_id/85130276842,42,5,,,,1.0,3.0,1,3,,,,85130276842,2-s2.0-85130276842
3,Dehghani R.,The role of peridomestic animals in diverting blood feeding culicidae mosquitoes from human,2022,Journal of Entomological Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132534459&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132534459&origin=inward,,2026-04-12 17:44:47,Article,10.5958/0974-4576.2022.00074.3,03789519,https://api.elsevier.com/content/abstract/scopus_id/85132534459,46,2,,,,1.0,3.0,1,3,,,,85132534459,2-s2.0-85132534459
2,Pombi M.,Mosquitoes (Culicidae),2022,Encyclopedia of Infection and Immunity,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152841142&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152841142&origin=inward,,2026-04-12 17:44:47,Book Chapter,10.1016/B978-0-12-818731-9.00019-7,,https://api.elsevier.com/content/abstract/scopus_id/85152841142,2,,,,,0.67,2.0,1,3,,,,85152841142,2-s2.0-85152841142
3,Moosa-Kazemi S.H.,"Investigation on Mosquitoes Fauna (Diptera: Culicidae) and Probable Vector of West Nile Virus in Lorestan Province, Western Iran",2022,Journal of Arthropod Borne Diseases,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140236859&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140236859&origin=inward,,2026-04-12 17:44:47,Article,10.18502/jad.v15i4.10504,23221984,https://api.elsevier.com/content/abstract/scopus_id/85140236859,15,4,,,,1.0,3.0,1,3,,,,85140236859,2-s2.0-85140236859
2,Sharifi F.,"Biodiversity and Spatial Distribution of Mosquitoes (Diptera: Culicidae) in Kurdistan Province, Western Iran",2022,Journal of Arthropod Borne Diseases,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174548503&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174548503&origin=inward,,2026-04-12 17:44:47,Article,10.18502/jad.v16i4.12194,23221984,https://api.elsevier.com/content/abstract/scopus_id/85174548503,16,4,,,,0.67,2.0,1,3,,,,85174548503,2-s2.0-85174548503
4,Visa Shalini P.,"Mosquito Diversity in an Experimental Township in Tamil Nadu, India",2022,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138448266&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138448266&origin=inward,,2026-04-12 17:44:47,Article,10.1093/jme/tjac064,00222585,https://api.elsevier.com/content/abstract/scopus_id/85138448266,59,5,,,,1.33,4.0,1,3,,,,85138448266,2-s2.0-85138448266
3,Khalefa A.S.,"MOSQUITO FAUNA (DIPTERA, CULICIDAE) IN TARHUNA REGION, LIBYA",2022,Zoodiversity,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131382000&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131382000&origin=inward,,2026-04-12 17:44:47,Article,10.15407/zoo2022.02.111,2707725X,https://api.elsevier.com/content/abstract/scopus_id/85131382000,56,2,,,,1.0,3.0,1,3,,,,85131382000,2-s2.0-85131382000
0,Panyukova E.V.,"The First Data on Mosquitoes (Diptera: Culicidae) in the Yugyd-Va National Park (Komi Republic, Subpolar Urals)",2022,Entomological Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149735259&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149735259&origin=inward,,2026-04-12 17:44:47,Article,10.1134/S0013873822070089,00138738,https://api.elsevier.com/content/abstract/scopus_id/85149735259,102,7,,,,0.0,0.0,1,3,,,,85149735259,2-s2.0-85149735259
0,Pombi M.,Mosquitoes (Culicidae),2022,Encyclopedia of Infection and Immunity Volumes 1 4,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216397625&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216397625&origin=inward,,2026-04-12 17:44:47,Book Chapter,10.1016/B978-0-12-818731-9.00019-7,,https://api.elsevier.com/content/abstract/scopus_id/85216397625,2,,,,,0.0,0.0,1,3,,,,85216397625,2-s2.0-85216397625
6,Ayala-Sulca Y.,Diversity and distribution of mosquitoes (Diptera: Culicidae) in Peru and their relationship with metaxenic diseases,2022,Revista Facultad De Medicina,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160697736&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160697736&origin=inward,,2026-04-12 17:44:47,Article,10.15446/revfacmed.v70n3.92324,01200011,https://api.elsevier.com/content/abstract/scopus_id/85160697736,70,3,,,,2.0,6.0,1,3,,,,85160697736,2-s2.0-85160697736
8,Zahran N.,"Piercing and sucking mouth parts sensilla of irradiated mosquito, Culex pipiens (Diptera: Culicidae) with gamma radiation",2022,Scientific Reports,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140594275&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140594275&origin=inward,,2026-04-12 17:44:47,Article,10.1038/s41598-022-22348-0,,https://api.elsevier.com/content/abstract/scopus_id/85140594275,12,1,,,,2.67,8.0,1,3,,,,85140594275,2-s2.0-85140594275
11,Wang L.,First Report of Mutations Associated With Pyrethroid (L1014F) and Organophosphate (G119S) Resistance in Belgian Culex (Diptera: Culicidae) Mosquitoes,2022,Journal of Medical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141823276&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141823276&origin=inward,,2026-04-12 17:44:47,Article,10.1093/jme/tjac138,00222585,https://api.elsevier.com/content/abstract/scopus_id/85141823276,59,6,,,,3.67,11.0,1,3,,,,85141823276,2-s2.0-85141823276
55,Nebbak A.,Mosquito Vectors (Diptera: Culicidae) and Mosquito-Borne Diseases in North Africa,2022,Insects,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140878338&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140878338&origin=inward,,2026-04-12 17:44:47,Review,10.3390/insects13100962,,https://api.elsevier.com/content/abstract/scopus_id/85140878338,13,10,,,,18.33,55.0,1,3,,,,85140878338,2-s2.0-85140878338
6,Santiago-Alarcon D.,A meta-analytic approach to investigate mosquitoes' (Diptera: Culicidae) blood feeding preferences from non-urban to urban environments,2022,Ecology and Control of Vector Borne Diseases,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134931851&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134931851&origin=inward,,2026-04-12 17:44:47,Article,10.3920/978-90-8686-931-2_9,18750699,https://api.elsevier.com/content/abstract/scopus_id/85134931851,7,,,,,2.0,6.0,1,3,,,,85134931851,2-s2.0-85134931851
1,Suslo D.S.,"Biotopic Preferences of Adult Mosquitoes (Diptera, Culicidae) in the Berezinsky Biosphere Reserve (Vitebsk Province, Belarus)",2022,Entomological Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140778430&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140778430&origin=inward,,2026-04-12 17:44:47,Article,10.1134/S0013873822040066,00138738,https://api.elsevier.com/content/abstract/scopus_id/85140778430,102,4,,,,0.33,1.0,1,3,,,,85140778430,2-s2.0-85140778430
