Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"F. Van Den Brink","Diversity, occurrence and feeding traits of caddisfly larvae as indicators for ecological integrity of river-floodplain habitats along a connectivity gradient",2013,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X12003275","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867193450&origin=inward",110,"2026-01-04 12:21:33","Article","10.1016/j.ecolind.2012.09.010","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/84867193450",25,,92,98,11,0.85,11,1,13,"","",""
65,"D.E. Ruiter","DNA barcoding facilitates associations and diagnoses for Trichoptera larvae of the Churchill (Manitoba, Canada) area",2013,"BMC Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873981187&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873981187&origin=inward",18,"2026-01-04 12:21:33","Article","10.1186/1472-6785-13-5","1472-6785","https://api.elsevier.com/content/abstract/scopus_id/84873981187",13,,,,65,5.00,65,1,13,"","",""
19,"E.E. Ferry","Do all portable cases constructed by caddisfly larvae function in defense?",2013,"Journal of Insect Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879209528&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879209528&origin=inward",75,"2026-01-04 12:21:33","Article","10.1673/031.013.0501","1536-2442","https://api.elsevier.com/content/abstract/scopus_id/84879209528",13,,,,19,1.46,19,1,13,"","",""
56,"D. Stalter","Do Contaminants Originating from State-of-the-Art Treated Wastewater Impact the Ecological Quality of Surface Waters?",2013,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875973735&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875973735&origin=inward",23,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0060616","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84875973735",8,4,,,56,4.31,56,1,13,"","",""
8,"K.L. Hogsden","Do food quantity and quality affect food webs in streams polluted by acid mine drainage?",2013,"Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883762002&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883762002&origin=inward",140,"2026-01-04 12:21:33","Article","10.1071/MF13016","1323-1650","https://api.elsevier.com/content/abstract/scopus_id/84883762002",64,12,1112,1122,8,0.62,8,1,13,"","",""
32,"R. Campbell","Do isolation and local habitat jointly limit the structure of stream invertebrate assemblages?",2013,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870984142&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870984142&origin=inward",47,"2026-01-04 12:21:33","Article","10.1111/fwb.12045","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84870984142",58,1,128,141,32,2.46,32,1,13,"","",""
9,"M.W.L. Morris","Double-averaged rough-bed open-channel flow with high Glossosoma (Trichoptera: Glossosomatidae) abundance",2013,"Environmental Fluid Mechanics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877630458&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877630458&origin=inward",130,"2026-01-04 12:21:33","Article","10.1007/s10652-012-9265-0","1567-7419","https://api.elsevier.com/content/abstract/scopus_id/84877630458",13,3,257,278,9,0.69,9,1,13,"","",""
6,"M. Pîrvu","DPSIR conceptual framework role: A case study regarding the threats and conservation measures for caddisflies (Insecta: Trichoptera) in Romania",2013,"Knowledge and Management of Aquatic Ecosystems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84887967496&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887967496&origin=inward",160,"2026-01-04 12:21:33","Article","10.1051/kmae/2013078","1961-9502","https://api.elsevier.com/content/abstract/scopus_id/84887967496",,411,,,6,0.46,6,1,13,"","",""
7,"C. Thompson","Ecological patterns along two alpine glacial streams in the fitzpatrick Wilderness, Wind River Range, USA",2013,"Western North American Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880273929&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880273929&origin=inward",148,"2026-01-04 12:21:33","Article","10.3398/064.073.0203","1527-0904","https://api.elsevier.com/content/abstract/scopus_id/84880273929",73,2,137,147,7,0.54,7,1,13,"","",""
5,"K. Collier","Ecological response differentials: An alternative benchmark to inform stream and river bioassessment",2013,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878768902&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878768902&origin=inward",164,"2026-01-04 12:21:33","Article","10.1111/fwb.12145","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84878768902",58,7,1471,1483,5,0.38,5,1,13,"","",""
23,"J. Horak","Effect of site level environmental variables, spatial autocorrelation and sampling intensity on arthropod communities in an ancient temperate lowland woodland area",2013,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84891916028&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891916028&origin=inward",63,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0081541","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84891916028",8,12,,,23,1.77,23,1,13,"","",""
33,"C. Canhoto","Effects of Eucalyptus leachates and oxygen on leaf-litter processing by fungi and stream invertebrates",2013,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884304868&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884304868&origin=inward",44,"2026-01-04 12:21:33","Article","10.1899/12-062.1","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/84884304868",32,2,411,424,33,2.54,33,1,13,"","",""
65,"B. Tweedy","Effects of fish on emergent insect-mediated flux of methyl mercury across a gradient of contamination",2013,"Environmental Science and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873447497&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873447497&origin=inward",19,"2026-01-04 12:21:33","Article","10.1021/es303330m","0013-936X","https://api.elsevier.com/content/abstract/scopus_id/84873447497",47,3,1614,1619,65,5.00,65,1,13,"","",""
42,"M. Ivković","Environmental control of emergence patterns: Case study of changes in hourly and daily emergence of aquatic insects at constant and variable water temperatures",2013,"International Review of Hydrobiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877138766&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877138766&origin=inward",35,"2026-01-04 12:21:33","Article","10.1002/iroh.201301483","1434-2944","https://api.elsevier.com/content/abstract/scopus_id/84877138766",98,2,104,115,42,3.23,42,1,13,"","",""
73,"E.D. Stein","Evaluating Ethanol-based Sample Preservation to Facilitate Use of DNA Barcoding in Routine Freshwater Biomonitoring Programs Using Benthic Macroinvertebrates",2013,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871879095&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871879095&origin=inward",13,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0051273","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84871879095",8,1,,,73,5.62,73,1,13,"","",""
25,"J. Larson","Fatty Acid Composition at the Base of Aquatic Food Webs Is Influenced by Habitat Type and Watershed Land Use",2013,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84881107428&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881107428&origin=inward",59,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0070666","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84881107428",8,8,,,25,1.92,25,1,13,"","",""
13,"C.Y. Di Prinzio","Feeding strategy of the non-native rainbow trout, Oncorhynchus mykiss, in low-order Patagonian streams",2013,"Fisheries Management and Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883815086&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883815086&origin=inward",100,"2026-01-04 12:21:33","Article","10.1111/fme.12028","0969-997X","https://api.elsevier.com/content/abstract/scopus_id/84883815086",20,5,414,425,13,1.00,13,1,13,"","",""
9,"A. Previšić","First data on caddisfly (Insecta, Trichoptera) fauna of peatlands in Croatia",2013,"Natura Croatica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892411456&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892411456&origin=inward",126,"2026-01-04 12:21:33","Article","","1330-0520","https://api.elsevier.com/content/abstract/scopus_id/84892411456",22,2,235,242,9,0.69,9,1,13,"","",""
25,"H. Ibrahimi","First records of the genus Micropterna Stein, 1873 (Insecta: Trichoptera) in Kosovo with distributional and ecological notes",2013,"Natura Croatica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879589851&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879589851&origin=inward",58,"2026-01-04 12:21:33","Article","","1330-0520","https://api.elsevier.com/content/abstract/scopus_id/84879589851",22,1,147,155,25,1.92,25,1,13,"","",""
3,"K. Thawarorit","Five new species of the genus cheumatopsyche (Trichoptera: Hydropsychidae) from the Phetchabun Mountains, Thailand",2013,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878698825&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878698825&origin=inward",185,"2026-01-04 12:21:33","Article","10.11646/zootaxa.3613.5.2","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84878698825",3613,5,445,454,3,0.23,3,1,13,"","",""
71,"T. Fatima Mitterboeck","Flight loss linked to faster molecular evolution in insects",2013,"Proceedings of the Royal Society B Biological Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880750958&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880750958&origin=inward",16,"2026-01-04 12:21:33","Article","10.1098/rspb.2013.1128","0962-8452","https://api.elsevier.com/content/abstract/scopus_id/84880750958",280,1767,,,71,5.46,71,1,13,"","",""
133,"J.M. Tierno de Figueroa","Freshwater biodiversity in the rivers of the Mediterranean Basin",2013,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84885019312&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885019312&origin=inward",6,"2026-01-04 12:21:33","Review","10.1007/s10750-012-1281-z","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/84885019312",719,1,137,186,133,10.23,133,1,13,"","",""
16,"E. Dumnicka","From spring sources to springbrook: Changes in environmental characteristics and benthic fauna",2013,"Biologia Poland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871649399&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871649399&origin=inward",88,"2026-01-04 12:21:33","Article","10.2478/s11756-012-0134-6","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/84871649399",68,1,142,149,16,1.23,16,1,13,"","",""
110,"M. Floury","Global climate change in large European rivers: Long-term effects on macroinvertebrate communities and potential local confounding factors",2013,"Global Change Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874784937&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874784937&origin=inward",8,"2026-01-04 12:21:33","Article","10.1111/gcb.12124","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/84874784937",19,4,1085,1099,110,8.46,110,1,13,"","",""
4,"M.W.L. Morris","Glossosoma nigrior (Trichoptera: Glossosomatidae) respiration in moving fluid",2013,"Journal of Experimental Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84881139173&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881139173&origin=inward",171,"2026-01-04 12:21:33","Article","10.1242/jeb.082974","0022-0949","https://api.elsevier.com/content/abstract/scopus_id/84881139173",216,16,3015,3022,4,0.31,4,1,13,"","",""
195,"F. Burdon","Habitat loss drives threshold response of benthic invertebrate communities to deposited sediment in agricultural streams",2013,"Ecological Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward",2,"2026-01-04 12:21:33","Article","10.1890/12-1190.1","1051-0761","https://api.elsevier.com/content/abstract/scopus_id/84880173459",23,5,1036,1047,195,15.00,195,1,13,"","",""
10,"J. Johnson","Habitat use and diet composition of juvenile Atlantic salmon in a tributary of Lake Ontario",2013,"Journal of Great Lakes Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0380133012002353","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873747840&origin=inward",121,"2026-01-04 12:21:33","Article","10.1016/j.jglr.2012.12.001","0380-1330","https://api.elsevier.com/content/abstract/scopus_id/84873747840",39,1,162,167,10,0.77,10,1,13,"","",""
1,"B.G. Gall","Hatching plasticity under complex conditions: Responses of newt embryos to chemical and mechanical stimuli from egg and larval predators",2013,"Western North American Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877993449&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877993449&origin=inward",200,"2026-01-04 12:21:33","Article","10.3398/064.073.0108","1527-0904","https://api.elsevier.com/content/abstract/scopus_id/84877993449",73,1,80,88,1,0.08,1,1,13,"","",""
19,"D. Angeler","Hierarchical Dynamics of Ecological Communities: Do Scales of Space and Time Match?",2013,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879896742&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879896742&origin=inward",80,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0069174","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84879896742",8,7,,,19,1.46,19,1,13,"","",""
29,"C. Múrria","Higher β- and γ-diversity at species and genetic levels in headwaters than in mid-order streams in Hydropsyche (Trichoptera)",2013,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884974328&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884974328&origin=inward",51,"2026-01-04 12:21:33","Article","10.1111/fwb.12204","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84884974328",58,11,2226,2236,29,2.23,29,1,13,"","",""
66,"C.M. Wahl","Impacts of land use at the catchment scale constrain the habitat benefits of stream riparian buffers",2013,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884919912&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884919912&origin=inward",17,"2026-01-04 12:21:33","Article","10.1111/fwb.12211","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84884919912",58,11,2310,2324,66,5.08,66,1,13,"","",""
4,"C.A. Medvedeff","Importance of methane-derived carbon as a basal resource for two benthic consumers in arctic lakes",2013,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870688621&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870688621&origin=inward",172,"2026-01-04 12:21:33","Article","10.1007/s10750-012-1232-8","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/84870688621",700,1,221,230,4,0.31,4,1,13,"","",""
40,"C.M. Suga","Influence of a forest remnant on macroinvertebrate communities in a degraded tropical stream",2013,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871432811&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871432811&origin=inward",39,"2026-01-04 12:21:33","Article","10.1007/s10750-012-1360-1","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/84871432811",703,1,203,213,40,3.08,40,1,13,"","",""
22,"S. Vaikasas","Influence of hydropower dams on the state of macroinvertebrates assemblages in the Virvyte river, Lithuania",2013,"Journal of Environmental Engineering and Landscape Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890448461&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890448461&origin=inward",67,"2026-01-04 12:21:33","Article","10.3846/16486897.2013.796956","1648-6897","https://api.elsevier.com/content/abstract/scopus_id/84890448461",21,4,305,315,22,1.69,22,1,13,"","",""
10,"R.A. Burk","Invertebrate communities of groundwater-dependent refugia with varying hydrology and riparian cover during a supraseasonal drought",2013,"Journal of Freshwater Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877986118&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877986118&origin=inward",118,"2026-01-04 12:21:33","Article","10.1080/02705060.2012.753121","0270-5060","https://api.elsevier.com/content/abstract/scopus_id/84877986118",28,2,251,270,10,0.77,10,1,13,"","",""
47,"J. Waringer","Key and bibliography of the genera of European Trichoptera larvae",2013,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878871569&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878871569&origin=inward",29,"2026-01-04 12:21:33","Article","10.11646/zootaxa.3640.2.1","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84878871569",3640,2,101,151,47,3.62,47,1,13,"","",""
3,"K. Parys","Larva of nothotrichia shasta harris & armitage (Trichoptera: Hydroptilidae) from California, USA, with its phylogenetic and taxonomic implications",2013,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878699481&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878699481&origin=inward",182,"2026-01-04 12:21:33","Article","10.11646/zootaxa.3620.4.8","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84878699481",3620,4,589,595,3,0.23,3,1,13,"","",""
7,"P. Peumwarunyoo","Larvae of amphipsyche species (Trichoptera: Hydropsychidae) from Thailand",2013,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878612495&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878612495&origin=inward",144,"2026-01-04 12:21:33","Article","10.11646/zootaxa.3635.3.4","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84878612495",3635,3,251,260,7,0.54,7,1,13,"","",""
47,"J.J. Casas","Leaf litter decomposition of native and introduced tree species of contrasting quality in headwater streams: How does the regional setting matter?",2013,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969713004257","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877315146&origin=inward",28,"2026-01-04 12:21:33","Article","10.1016/j.scitotenv.2013.04.004","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/84877315146",458,,197,208,47,3.62,47,1,13,"","",""
5,"H.J. Coe","Linking forest harvest and landscape factors to benthic macroinvertebrate communities in the interior of British Columbia",2013,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883305321&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883305321&origin=inward",169,"2026-01-04 12:21:33","Article","10.1007/s10750-013-1573-y","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/84883305321",717,1,65,84,5,0.38,5,1,13,"","",""
12,"H. Nissen","Local variability in the diet of daubenton's bat (myotis daubentonii) in a lake landscape of Northern Germany",2013,"Folia Zoologica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84885721196&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885721196&origin=inward",106,"2026-01-04 12:21:33","Article","10.25225/fozo.v62.i1.a5.2013","0139-7893","https://api.elsevier.com/content/abstract/scopus_id/84885721196",62,1,36,41,12,0.92,12,1,13,"","",""
16,"K. Ohkawa","Long-range periodic sequence of the cement/silk protein of Stenopsyche marmorata: purification and biochemical characterisation",2013,"Biofouling","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876324106&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876324106&origin=inward",85,"2026-01-04 12:21:33","Article","10.1080/08927014.2013.774376","0892-7014","https://api.elsevier.com/content/abstract/scopus_id/84876324106",29,4,357,367,16,1.23,16,1,13,"","",""
29,"G. Pace","Long-term effects of climatic-hydrological drivers on macroinvertebrate richness and composition in two Mediterranean streams",2013,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878660545&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878660545&origin=inward",50,"2026-01-04 12:21:33","Article","10.1111/fwb.12129","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84878660545",58,7,1313,1328,29,2.23,29,1,13,"","",""
45,"X. Jiang","Longitudinal patterns of macroinvertebrate communities in relation to environmental factors in a Tibetan-Plateau river system",2013,"Quaternary International","","https://api.elsevier.com/content/article/eid/1-s2.0-S1040618213001201","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880634996&origin=inward",30,"2026-01-04 12:21:33","Article","10.1016/j.quaint.2013.02.034","1040-6182","https://api.elsevier.com/content/abstract/scopus_id/84880634996",304,,107,114,45,3.46,45,1,13,"","",""
21,"X.W. Yin","Macrobenthos community structure and its relationships with environmental factors in Weihe River basin, Northwest China",2013,"Chinese Journal of Applied Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873148995&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873148995&origin=inward",71,"2026-01-04 12:21:33","Article","","1001-9332","https://api.elsevier.com/content/abstract/scopus_id/84873148995",24,1,218,226,21,1.62,21,1,13,"","",""
36,"S. Gustafsson","Macroinvertebrate colonization of a nature-like fishway: The effects of adding habitat heterogeneity",2013,"Ecological Engineering","","https://api.elsevier.com/content/article/eid/1-s2.0-S0925857413003698","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887130947&origin=inward",42,"2026-01-04 12:21:33","Article","10.1016/j.ecoleng.2013.09.023","0925-8574","https://api.elsevier.com/content/abstract/scopus_id/84887130947",61,,345,353,36,2.77,36,1,13,"","",""
73,"F. Rizo-Patrón V.","Macroinvertebrate communities as bioindicators of water quality in conventional and organic irrigated rice fields in Guanacaste, Costa Rica",2013,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X12004244","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872392086&origin=inward",14,"2026-01-04 12:21:33","Article","10.1016/j.ecolind.2012.12.013","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/84872392086",29,,68,78,73,5.62,73,1,13,"","",""
33,"E. Šidagyte","Macroinvertebrate metrics and their integration for assessing the ecological status and biocontamination of Lithuanian lakes",2013,"Limnologica","","https://api.elsevier.com/content/article/eid/1-s2.0-S0075951113000133","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876415326&origin=inward",43,"2026-01-04 12:21:33","Article","10.1016/j.limno.2013.01.003","0075-9511","https://api.elsevier.com/content/abstract/scopus_id/84876415326",43,4,308,318,33,2.54,33,1,13,"","",""
9,"K. Collier","Macroinvertebrate-Pressure Relationships In Boatable New Zealand Rivers: Influence Of Underlying Environment And Sampling Substrate",2013,"River Research and Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878897197&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878897197&origin=inward",132,"2026-01-04 12:21:33","Article","10.1002/rra.2564","1535-1459","https://api.elsevier.com/content/abstract/scopus_id/84878897197",29,5,645,659,9,0.69,9,1,13,"","",""
2,"T. Malm","Magadacerina, a new genus of Leptoceridae (Trichoptera) from Madagascar",2013,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878597159&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878597159&origin=inward",196,"2026-01-04 12:21:33","Article","10.11646/zootaxa.3608.3.5","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84878597159",3608,3,215,220,2,0.15,2,1,13,"","",""
5,"J. Holomuzki","Microdistributional variability of larval caddisflies in mediterranean-climate streams in Northern California",2013,"Western North American Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890019073&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890019073&origin=inward",163,"2026-01-04 12:21:33","Article","10.3398/064.073.0304","1527-0904","https://api.elsevier.com/content/abstract/scopus_id/84890019073",73,3,261,269,5,0.38,5,1,13,"","",""
43,"W. Zhang","New fossil lepidoptera (Insecta: Amphiesmenoptera) from the Middle Jurassic Jiulongshan Formation of Northeastern China",2013,"Plos One","","https://api.elsevier.com/content/article/eid/1-s2.0-S1932620313049031","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896704729&origin=inward",33,"2026-01-04 12:21:33","Article","10.1371/journal.pone.0079500","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84896704729",8,11,,,43,3.31,43,1,13,"","",""
6,"Y. Gao","New genus and species of rhyacophilidae (Insecta: Trichoptera) from the Middle Jurassic of China",2013,"Acta Geologica Sinica English Edition","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898867293&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84898867293&origin=inward",151,"2026-01-04 12:21:33","Article","10.1111/1755-6724.12153","1000-9515","https://api.elsevier.com/content/abstract/scopus_id/84898867293",87,6,1495,1500,6,0.46,6,1,13,"","",""
6,"I. Živić","New records of Thremma anomalum (Trichoptera: Uenoidae) from Southeastern Europe with notes on its ecology",2013,"Entomological News","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84889590543&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889590543&origin=inward",156,"2026-01-04 12:21:33","Article","10.3157/021.123.0307","0013-872X","https://api.elsevier.com/content/abstract/scopus_id/84889590543",123,3,206,219,6,0.46,6,1,13,"","",""
3,"M.E. Shackleton","New species of Caloca Mosely (Trichoptera: Calocidae) from eastern Australia",2013,"Memoirs of Museum Victoria","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879667915&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879667915&origin=inward",181,"2026-01-04 12:21:33","Article","10.24199/j.mmv.2013.70.01","1447-2546","https://api.elsevier.com/content/abstract/scopus_id/84879667915",70,,1,10,3,0.23,3,1,13,"","",""
