Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
15,Petrin Z.,Mayfly and stonefly species traits and species composition reflect hydrological regulation: A meta-analysis,2013,Freshwater Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884332746&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884332746&origin=inward,,2026-04-12 18:39:11,Article,10.1899/11-172.1,21619549,https://api.elsevier.com/content/abstract/scopus_id/84884332746,32,2,,,,1.25,15.0,1,12,,,,84884332746,2-s2.0-84884332746
2,Gibon F.M.,"Contribution to the Knowledge of the Andean Stonefly Genus Claudioperla Illies, with Description of New Apterous and Micropterous Species (Plecoptera: Gripopterygidae)",2013,Neotropical Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878307574&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878307574&origin=inward,,2026-04-12 18:39:11,Article,10.1007/s13744-013-0109-5,1519566X,https://api.elsevier.com/content/abstract/scopus_id/84878307574,42,2,,,,0.17,2.0,1,12,,,,84878307574,2-s2.0-84878307574
16,Kato Y.,"Molecular phylogeographic analysis of East Asian cryptoperlan stoneflies (Insecta: Plecoptera, Peltoperlidae)",2013,Limnology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875754733&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875754733&origin=inward,,2026-04-12 18:39:11,Article,10.1007/s10201-012-0395-3,14398621,https://api.elsevier.com/content/abstract/scopus_id/84875754733,14,2,,,,1.33,16.0,1,12,,,,84875754733,2-s2.0-84875754733
11,Li W.,"Haploperla choui sp. n. (Plecoptera: Chloroperlidae), a remarkable new stonefly from Qinling Mountains of China",2013,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878840993&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878840993&origin=inward,,2026-04-12 18:39:11,Article,10.11646/zootaxa.3640.4.3,11755326,https://api.elsevier.com/content/abstract/scopus_id/84878840993,3640,4,,,,0.92,11.0,1,12,,,,84878840993,2-s2.0-84878840993
5,Bottová K.,Life cycle and secondary production of mayflies and stoneflies in a Karstic spring in the west Carpathians,2013,Annales Zoologici Fennici,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880113333&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880113333&origin=inward,,2026-04-12 18:39:11,Article,10.5735/086.050.0305,0003455X,https://api.elsevier.com/content/abstract/scopus_id/84880113333,50,3,,,,0.42,5.0,1,12,,,,84880113333,2-s2.0-84880113333
20,Bottová K.,"Life cycle, feeding and secondary production of Plecoptera community in a constant temperature stream in Central Europe",2013,Limnologica,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870409891&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870409891&origin=inward,,2026-04-12 18:39:11,Article,10.1016/j.limno.2012.03.001,00759511,https://api.elsevier.com/content/abstract/scopus_id/84870409891,43,1,,,,1.67,20.0,1,12,,,,84870409891,2-s2.0-84870409891
6,Derka T.,"Enderleina khazeni n. Sp. (plecoptera, perlidae), a new stonefly from venezuelan Guayana",2013,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878691771&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878691771&origin=inward,,2026-04-12 18:39:11,Article,10.11646/zootaxa.3619.1.5,11755326,https://api.elsevier.com/content/abstract/scopus_id/84878691771,3619,1,,,,0.5,6.0,1,12,,,,84878691771,2-s2.0-84878691771
7,Grubbs S.A.,"Distribution patterns of Ohio stoneflies, with an emphasis on rare and uncommon species",2013,Journal of Insect Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84888618435&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888618435&origin=inward,,2026-04-12 18:39:11,Article,10.1673/031.013.7201,,https://api.elsevier.com/content/abstract/scopus_id/84888618435,13,,,,,0.58,7.0,1,12,,,,84888618435,2-s2.0-84888618435
3,Yoshimura M.,Variations in stable isotope ratios of carbon (δ13C) and nitrogen (δ15N) in different body parts and eggs of adult stoneflies (Plecoptera),2013,Physiological Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84881542932&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881542932&origin=inward,,2026-04-12 18:39:11,Article,10.1111/phen.12026,03076962,https://api.elsevier.com/content/abstract/scopus_id/84881542932,38,3,,,,0.25,3.0,1,12,,,,84881542932,2-s2.0-84881542932
122,Cao Y.,Using Maxent to model the historic distributions of stonefly species in Illinois streams: The effects of regularization and threshold selections,2013,Ecological Modelling,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876790334&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876790334&origin=inward,,2026-04-12 18:39:11,Article,10.1016/j.ecolmodel.2013.03.012,03043800,https://api.elsevier.com/content/abstract/scopus_id/84876790334,259,,,,,10.17,122.0,1,12,,,,84876790334,2-s2.0-84876790334
3,Grubbs S.A.,"A review of the Nearctic genus Zealeuctra Ricker (Plecoptera, Leuctridae), with the description of a new species from the Cumberland Plateau region of eastern North America",2013,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886243654&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886243654&origin=inward,,2026-04-12 18:39:11,Review,10.3897/zookeys.344.5912,13132989,https://api.elsevier.com/content/abstract/scopus_id/84886243654,344,,,,,0.25,3.0,1,12,,,,84886243654,2-s2.0-84886243654
20,Murányi D.,"Two new species of stoneflies (Plecoptera: Nemouridae) from Northeastern India, with a checklist of the family in the Indian Subcontinent",2013,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84882340441&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84882340441&origin=inward,,2026-04-12 18:39:11,Article,10.11646/zootaxa.3694.2.6,11755326,https://api.elsevier.com/content/abstract/scopus_id/84882340441,3694,2,,,,1.67,20.0,1,12,,,,84882340441,2-s2.0-84882340441
11,Avelino-Capistrano F.,"A new species and new records of Gripopterygidae (Plecoptera) from the Serra dos Orgãos, Rio de Janeiro State, Brazil",2013,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880385106&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880385106&origin=inward,,2026-04-12 18:39:11,Article,10.11646/zootaxa.3683.2.7,11755326,https://api.elsevier.com/content/abstract/scopus_id/84880385106,3683,2,,,,0.92,11.0,1,12,,,,84880385106,2-s2.0-84880385106
3,Newell R.,Studies on dist,2013,Western North American Naturalist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880287663&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880287663&origin=inward,,2026-04-12 18:39:11,Article,10.3398/064.073.0213,15270904,https://api.elsevier.com/content/abstract/scopus_id/84880287663,73,2,,,,0.25,3.0,1,12,,,,84880287663,2-s2.0-84880287663
2,Zaika V.,Distribution of rheophil benthos in the mountainous rivers of Tuva with subaerial deltas,2013,Contemporary Problems of Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879986087&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879986087&origin=inward,,2026-04-12 18:39:11,Article,10.1134/S1995425513030153,19954255,https://api.elsevier.com/content/abstract/scopus_id/84879986087,6,3,,,,0.17,2.0,1,12,,,,84879986087,2-s2.0-84879986087
3,Castillo G.,"The order Plecoptera (Insecta) of Nariño department, Colombia",2013,Revista Colombiana De Entomologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84899867572&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84899867572&origin=inward,,2026-04-12 18:39:11,Article,,01200488,https://api.elsevier.com/content/abstract/scopus_id/84899867572,39,2,,,,0.25,3.0,1,12,,,,84899867572,2-s2.0-84899867572
4,Geismar J.,Isolation and characterisation of new microsatellite markers for the stonefly Brachyptera braueri comparing a traditional approach with high throughput 454 sequencing,2013,Conservation Genetics Resources,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876849018&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876849018&origin=inward,,2026-04-12 18:39:11,Article,10.1007/s12686-012-9816-1,18777252,https://api.elsevier.com/content/abstract/scopus_id/84876849018,5,2,,,,0.33,4.0,1,12,,,,84876849018,2-s2.0-84876849018
21,Wang G.Q.,"New species and records of the stonefly genus Neoperla (Plecoptera, Perlidae) from Jinhuacha Nature Reserve, Guangxi of China",2013,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84887841930&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887841930&origin=inward,,2026-04-12 18:39:11,Article,10.3897/zookeys.351.6259,13132989,https://api.elsevier.com/content/abstract/scopus_id/84887841930,351,,,,,1.75,21.0,1,12,,,,84887841930,2-s2.0-84887841930
8,Bo T.,"Life history of Capnia bifrons (Newman, 1838) (Plecoptera: Capniidae) in a small Apennine creek, NW Italy",2013,Entomologica Fennica,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876273984&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876273984&origin=inward,,2026-04-12 18:39:11,Review,10.33338/ef.7865,07858760,https://api.elsevier.com/content/abstract/scopus_id/84876273984,24,1,,,,0.67,8.0,1,12,,,,84876273984,2-s2.0-84876273984
12,Marden J.,Reanalysis and experimental evidence indicate that the earliest trace fossil of a winged insect was a surface-skimming neopteran,2013,Evolution,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871953319&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871953319&origin=inward,,2026-04-12 18:39:11,Article,10.1111/j.1558-5646.2012.01743.x,00143820,https://api.elsevier.com/content/abstract/scopus_id/84871953319,67,1,,,,1.0,12.0,1,12,,,,84871953319,2-s2.0-84871953319
23,Qin X.F.,"Stoneflies of the genus Neoperla (Plecoptera, Perlidae) from Wuyi Mountain National Nature Reserve, Fujian of China",2013,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883011211&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883011211&origin=inward,,2026-04-12 18:39:11,Article,10.3897/zookeys.326.5911,13132989,https://api.elsevier.com/content/abstract/scopus_id/84883011211,326,,,,,1.92,23.0,1,12,,,,84883011211,2-s2.0-84883011211
