Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
38,Zinchenko T.D.,Salinity tolerance of macroinvertebrates in stream waters (review),2013,Arid Ecosystems,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018222364&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018222364&origin=inward,,2026-01-16 11:49:05,Article,10.1134/S2079096113030116,20790961,https://api.elsevier.com/content/abstract/scopus_id/85018222364,3,3,,,,3.17,38.0,1,12,,,,85018222364,2-s2.0-85018222364
12,Savić A.,The influence of environmental factors on the structure of caddisfly (Trichoptera) assemblage in the Nišava River (Central Balkan Peninsula),2013,Knowledge and Management of Aquatic Ecosystems,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883310937&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883310937&origin=inward,,2026-01-16 11:49:05,Article,10.1051/kmae/2013051,19619502,https://api.elsevier.com/content/abstract/scopus_id/84883310937,,409,,,,1.0,12.0,1,12,,,,84883310937,2-s2.0-84883310937
23,Wang Y.,The first mitochondrial genome for caddisfly (Insecta: Trichoptera) with phylogenetic implications,2013,International Journal of Biological Sciences,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890474609&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890474609&origin=inward,,2026-01-16 11:49:05,Article,10.7150/ijbs.7975,14492288,https://api.elsevier.com/content/abstract/scopus_id/84890474609,10,1,,,,1.92,23.0,1,12,,,,84890474609,2-s2.0-84890474609
28,Previšić A.,"Caddisfly (Insecta: Trichoptera) fauna of Papuk Nature Park, Croatia",2013,Natura Croatica,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879595165&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879595165&origin=inward,,2026-01-16 11:49:05,Article,,13300520,https://api.elsevier.com/content/abstract/scopus_id/84879595165,22,1,,,,2.33,28.0,1,12,,,,84879595165,2-s2.0-84879595165
0,Shujaee K.,ICP-MS analysis of metal accumulation by macroinvertebrates,2013,Conference Proceedings IEEE SOUTHEASTCON,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883231750&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883231750&origin=inward,,2026-01-16 11:49:05,Conference Paper,10.1109/SECON.2013.6567378,10910050,https://api.elsevier.com/content/abstract/scopus_id/84883231750,,,,,,0.0,0.0,1,12,,,,84883231750,2-s2.0-84883231750
20,Ferry E.E.,Do all portable cases constructed by caddisfly larvae function in defense?,2013,Journal of Insect Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879209528&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879209528&origin=inward,,2026-01-16 11:49:05,Article,10.1673/031.013.0501,,https://api.elsevier.com/content/abstract/scopus_id/84879209528,13,,,,,1.67,20.0,1,12,,,,84879209528,2-s2.0-84879209528
2,Givens D.,"A portable, vehicle use rearing chamber for caddisfly larvae and pupae (Trichoptera)",2013,Pan Pacific Entomologist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886077606&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886077606&origin=inward,,2026-01-16 11:49:05,Article,10.3956/2013-13.1,00310603,https://api.elsevier.com/content/abstract/scopus_id/84886077606,89,3,,,,0.17,2.0,1,12,,,,84886077606,2-s2.0-84886077606
14,Blinn D.W.,"Tolerance values and effects of selected environmental determinants on caddisfly (Trichoptera) distribution in Northwest and North Central Washington, USA",2013,Western North American Naturalist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890041183&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890041183&origin=inward,,2026-01-16 11:49:05,Article,10.3398/064.073.0302,15270904,https://api.elsevier.com/content/abstract/scopus_id/84890041183,73,3,,,,1.17,14.0,1,12,,,,84890041183,2-s2.0-84890041183
85,Malm T.,The evolutionary history of Trichoptera (Insecta): A case of successful adaptation to life in freshwater,2013,Systematic Entomology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879410809&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879410809&origin=inward,,2026-01-16 11:49:05,Article,10.1111/syen.12016,03076970,https://api.elsevier.com/content/abstract/scopus_id/84879410809,38,3,,,,7.08,85.0,1,12,,,,84879410809,2-s2.0-84879410809
17,Melnitsky S.I.,Seven new species of caddisflies (Insecta: Trichoptera) from the Rovno amber (Eocene of Ukraine),2013,Paleontological Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878787605&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878787605&origin=inward,,2026-01-16 11:49:05,Article,10.1134/S0031030113030076,00310301,https://api.elsevier.com/content/abstract/scopus_id/84878787605,47,3,,,,1.42,17.0,1,12,,,,84878787605,2-s2.0-84878787605
