Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
0,Dragan S.V.,"New records of caddis flies (Insecta: Trichoptera) for the Republic of Tuva, South Siberia, Russia",2022,Euroasian Entomological Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149844940&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149844940&origin=inward,,2026-01-16 13:10:49,Article,10.15298/euroasentj.21.6.05,16844866,https://api.elsevier.com/content/abstract/scopus_id/85149844940,21,6,,,,0.0,0.0,1,3,,,,85149844940,2-s2.0-85149844940
0,Bennike O.,"A new Middle Pleistocene interglacial occurrence from Ejby, Sjælland, Denmark",2022,Geus Bulletin,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125950623&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125950623&origin=inward,,2026-01-16 13:10:49,Article,10.34194/geusb.v49.8294,25972162,https://api.elsevier.com/content/abstract/scopus_id/85125950623,49,,,,,0.0,0.0,1,3,,,,85125950623,2-s2.0-85125950623
0,Zawal A.,A new pattern of parasitism in water mites (Hydrachnidia)? An insight into their relationships with pupae of caddisflies (Trichoptera),2022,International Journal for Parasitology Parasites and Wildlife,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128228826&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128228826&origin=inward,,2026-01-16 13:10:49,Article,10.1016/j.ijppaw.2022.04.001,22132244,https://api.elsevier.com/content/abstract/scopus_id/85128228826,18,,,,,0.0,0.0,1,3,,,,85128228826,2-s2.0-85128228826
41,Heckenhauer J.,Genome size evolution in the diverse insect order Trichoptera,2022,Gigascience,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125551499&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125551499&origin=inward,,2026-01-16 13:10:49,Article,10.1093/gigascience/giac011,,https://api.elsevier.com/content/abstract/scopus_id/85125551499,11,,,,,13.67,41.0,1,3,,,,85125551499,2-s2.0-85125551499
1,Busarova O.Y.,"Trophic Specialization of Sympatric Forms of Dolly Varden Salvelinus malma (Salmonidae) from Lake Azabachye, Kamchatka",2022,Journal of Ichthyology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140453406&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140453406&origin=inward,,2026-01-16 13:10:49,Article,10.1134/S0032945222040038,00329452,https://api.elsevier.com/content/abstract/scopus_id/85140453406,62,5,,,,0.33,1.0,1,3,,,,85140453406,2-s2.0-85140453406
6,Melnitsky S.I.,"New species of Polycentropodidae (Insecta: Trichoptera) from the Taymyr amber locality Nizhnyaya Agapa, upper Cenomanian",2022,Russian Entomological Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127636578&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127636578&origin=inward,,2026-01-16 13:10:49,Article,10.15298/rusentj.31.2.13,01328069,https://api.elsevier.com/content/abstract/scopus_id/85127636578,31,2,,,,2.0,6.0,1,3,,,,85127636578,2-s2.0-85127636578
1,Al Mousa M.A.,Caddisflies (Insecta: Trichoptera) of Montane and Alpine Lakes of Northern Colorado (USA),2022,Western North American Naturalist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145455108&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145455108&origin=inward,,2026-01-16 13:10:49,Article,10.3398/064.082.0311,15270904,https://api.elsevier.com/content/abstract/scopus_id/85145455108,82,3,,,,0.33,1.0,1,3,,,,85145455108,2-s2.0-85145455108
2,Bogatov V.V.,CADDISFLIES STENOPSYCHE MARMORATA (TRICHOPTERA: HYDROPSYCHIDAE) EXPLOIT RIVER MUSSELS AS ANCHORS FOR THEIR NETS,2022,Far Eastern Entomologist,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135566671&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135566671&origin=inward,,2026-01-16 13:10:49,Article,10.25221/fee.461.3,1026051X,https://api.elsevier.com/content/abstract/scopus_id/85135566671,,461,,,,0.67,2.0,1,3,,,,85135566671,2-s2.0-85135566671
8,Szanyi K.,Attractivity of various artificial light sources to caddisfly (Trichoptera) species and its importance in their sampling and conservation,2022,Journal of Insect Conservation,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136076142&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136076142&origin=inward,,2026-01-16 13:10:49,Article,10.1007/s10841-022-00427-x,1366638X,https://api.elsevier.com/content/abstract/scopus_id/85136076142,26,5,,,,2.67,8.0,1,3,,,,85136076142,2-s2.0-85136076142
6,Cavalcante-Silva A.,"Caddisflies (Trichoptera) checklist and a new species of Helicopsyche von Siebold, 1856, from the Brejo de Altitude de Triunfo, a relict rainforest within the Caatinga domain, Northeast Brazil",2022,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134229559&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134229559&origin=inward,,2026-01-16 13:10:49,Article,10.3897/zookeys.1111.77541,13132989,https://api.elsevier.com/content/abstract/scopus_id/85134229559,2022,1111,,,,2.0,6.0,1,3,,,,85134229559,2-s2.0-85134229559
2,Diiak K.T.A.,"Structure, Diversity, and Distribution of Antennal Sensilla in the Caddisfly Superfamily Psychomyioidea (Trichoptera, Annulipalpia)",2022,Entomological Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143662226&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143662226&origin=inward,,2026-01-16 13:10:49,Article,10.1134/S0013873822050049,00138738,https://api.elsevier.com/content/abstract/scopus_id/85143662226,102,5,,,,0.67,2.0,1,3,,,,85143662226,2-s2.0-85143662226
0,Etnier D.A.,"Larval description of the Northern caddisfly, Limnephilus sackeni Banks, 1930 (Trichoptera: Limnephilidae)",2022,Aquatic Insects,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126701608&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126701608&origin=inward,,2026-01-16 13:10:49,Article,10.1080/01650424.2022.2046780,01650424,https://api.elsevier.com/content/abstract/scopus_id/85126701608,43,3,,,,0.0,0.0,1,3,,,,85126701608,2-s2.0-85126701608
2,Marle P.,Light-trapped caddisflies to decipher the role of species traits and habitats in Hg accumulation and transfer,2022,Chemosphere,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113603271&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113603271&origin=inward,,2026-01-16 13:10:49,Article,10.1016/j.chemosphere.2021.131909,00456535,https://api.elsevier.com/content/abstract/scopus_id/85113603271,287,,,,,0.67,2.0,1,3,,,,85113603271,2-s2.0-85113603271
17,Ríos-Touma B.,Elevational biodiversity gradients in the Neotropics: Perspectives from freshwater caddisflies (Insecta: Trichoptera),2022,Plos One,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135599369&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135599369&origin=inward,,2026-01-16 13:10:49,Article,10.1371/journal.pone.0272229,,https://api.elsevier.com/content/abstract/scopus_id/85135599369,17,8 August,,,,5.67,17.0,1,3,,,,85135599369,2-s2.0-85135599369
5,Thoms R.E.,"The Trichoptera of Panama. XIX. Additions to and a review of the genus Leucotrichia (Trichoptera, Hydroptilidae) in Panama",2022,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134347945&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134347945&origin=inward,,2026-01-16 13:10:49,Article,10.3897/zookeys.1111.77371,13132989,https://api.elsevier.com/content/abstract/scopus_id/85134347945,2022,1111,,,,1.67,5.0,1,3,,,,85134347945,2-s2.0-85134347945
