Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
6,Buczyńska E.,Environmental factors affecting micro-distribution of larval Caddisflies (Trichoptera) in a small lowland reservoir under different types of watershed usage,2016,Fundamental and Applied Limnology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049343769&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049343769&origin=inward,,2026-01-16 11:49:50,Article,10.1127/fal/2016/0833,18639135,https://api.elsevier.com/content/abstract/scopus_id/85049343769,188,2,,,,0.67,6.0,1,9,,,,85049343769,2-s2.0-85049343769
3,Dietz L.,The mitochondrial genomes of the caddisflies Sericostoma personatum and Thremma gallicum (Insecta: Trichoptera),2016,Mitochondrial DNA,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008402189&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008402189&origin=inward,,2026-01-16 11:49:50,Article,10.3109/19401736.2015.1015009,19401736,https://api.elsevier.com/content/abstract/scopus_id/85008402189,27,5,,,,0.33,3.0,1,9,,,,85008402189,2-s2.0-85008402189
36,Mouro L.D.,Larval cases of caddisfly (Insecta: Trichoptera) affinity in Early Permian marine environments of Gondwana,2016,Scientific Reports,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84955119718&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84955119718&origin=inward,,2026-01-16 11:49:50,Article,10.1038/srep19215,,https://api.elsevier.com/content/abstract/scopus_id/84955119718,6,,,,,4.0,36.0,1,9,,,,84955119718,2-s2.0-84955119718
37,Lee D.,Biodiversity and palaeoecology of Foulden Maar: an early Miocene Konservat-Lagerstätte deposit in southern New Zealand,2016,Alcheringa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84981484921&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84981484921&origin=inward,,2026-01-16 11:49:50,Article,10.1080/03115518.2016.1206321,03115518,https://api.elsevier.com/content/abstract/scopus_id/84981484921,40,4,,,,4.11,37.0,1,9,,,,84981484921,2-s2.0-84981484921
4,Tinsley B.E.,"Notes on the ecological roles of Podostemum ceratophyllum Michx., 1803 and Cladophora glomerata (L.) Kütz., 1843 in the habitat and diet of riverine hydropsychid caddisflies (Trichoptera)",2016,Aquatic Insects,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84988659950&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84988659950&origin=inward,,2026-01-16 11:49:50,Article,10.1080/01650424.2016.1210813,01650424,https://api.elsevier.com/content/abstract/scopus_id/84988659950,37,3,,,,0.44,4.0,1,9,,,,84988659950,2-s2.0-84988659950
42,Ivanov V.D.,Caddisflies from Cenozoic resins of Europe,2016,Paleontological Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84990911150&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84990911150&origin=inward,,2026-01-16 11:49:50,Article,10.1134/S0031030116050063,00310301,https://api.elsevier.com/content/abstract/scopus_id/84990911150,50,5,,,,4.67,42.0,1,9,,,,84990911150,2-s2.0-84990911150
12,Wichard W.,"New Cretaceous caddisflies from Burmese amber (Insecta, Trichoptera)",2016,Cretaceous Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84956937903&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84956937903&origin=inward,,2026-01-16 11:49:50,Article,10.1016/j.cretres.2016.01.004,01956671,https://api.elsevier.com/content/abstract/scopus_id/84956937903,61,,,,,1.33,12.0,1,9,,,,84956937903,2-s2.0-84956937903
7,Jaimes-Contreras A.M.,"Tricópteros asociados a siete afluentes de la Sierra Nevada de Santa Marta, Colombia",2016,Revista Mexicana De Biodiversidad,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84976492586&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84976492586&origin=inward,,2026-01-16 11:49:50,Article,10.1016/j.rmb.2015.11.002,18703453,https://api.elsevier.com/content/abstract/scopus_id/84976492586,87,2,,,,0.78,7.0,1,9,,,,84976492586,2-s2.0-84976492586
20,Zawal A.,Early post-dredging recolonization of caddisflies (Insecta: Trichoptera) in a small lowland river (NW Poland),2016,Limnology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84952299553&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84952299553&origin=inward,,2026-01-16 11:49:50,Article,10.1007/s10201-015-0466-3,14398621,https://api.elsevier.com/content/abstract/scopus_id/84952299553,17,1,,,,2.22,20.0,1,9,,,,84952299553,2-s2.0-84952299553
0,Tarter D.C.,A Revised Checklist of the Caddisflies (Insecta: Trichoptera) of West Virginia,2016,Entomological News,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006832858&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006832858&origin=inward,,2026-01-16 11:49:50,Review,10.3157/021.126.0303,0013872X,https://api.elsevier.com/content/abstract/scopus_id/85006832858,126,3,,,,0.0,0.0,1,9,,,,85006832858,2-s2.0-85006832858
