Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
2,Katayama M.,Differential survival rates of damselfly larvae in the presence of newt and dragonfly predators,2013,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883284859&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883284859&origin=inward,,2026-04-12 18:55:44,Article,10.1080/13887890.2013.791588,13887890,https://api.elsevier.com/content/abstract/scopus_id/84883284859,16,2,,,,0.17,2.0,1,12,,,,84883284859,2-s2.0-84883284859
0,Kiyoshi T.,Differentiation history of dragonflies in the insular East Asia revealed by the gene genealogy (Odonata: Hexapoda),2013,Phylogeography Concepts Intraspecific Patterns and Speciation Processes,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892285590&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892285590&origin=inward,,2026-04-12 18:55:44,Book Chapter,,,https://api.elsevier.com/content/abstract/scopus_id/84892285590,,,,,,0.0,0.0,1,12,,,,84892285590,2-s2.0-84892285590
36,Outomuro D.,Wing shape allometry and aerodynamics in calopterygid damselflies: A comparative approach,2013,BMC Evolutionary Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878630677&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878630677&origin=inward,,2026-04-12 18:55:44,Article,10.1186/1471-2148-13-118,,https://api.elsevier.com/content/abstract/scopus_id/84878630677,13,1,,,,3.0,36.0,1,12,,,,84878630677,2-s2.0-84878630677
18,Büsse S.,Homologization of the Flight Musculature of Zygoptera (Insecta: Odonata) and Neoptera (Insecta),2013,Plos One,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874013926&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874013926&origin=inward,,2026-04-12 18:55:44,Article,10.1371/journal.pone.0055787,,https://api.elsevier.com/content/abstract/scopus_id/84874013926,8,2,,,,1.5,18.0,1,12,,,,84874013926,2-s2.0-84874013926
10,Okuyama H.,Habitat segregation of sympatric Mnais damselflies (Odonata: Calopterygidae): Microhabitat insolation preferences and competition for territorial space,2013,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883270479&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883270479&origin=inward,,2026-04-12 18:55:44,Article,10.1080/13887890.2012.762745,13887890,https://api.elsevier.com/content/abstract/scopus_id/84883270479,16,2,,,,0.83,10.0,1,12,,,,84883270479,2-s2.0-84883270479
9,Novak C.,Introduced bullfrogs and their parasites: Haematoloechus longiplexus (trematoda) exploits diverse damselfly intermediate hosts on Vancouver Island,2013,Journal of Parasitology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873625963&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873625963&origin=inward,,2026-04-12 18:55:44,Article,10.1645/GE-3145.1,00223395,https://api.elsevier.com/content/abstract/scopus_id/84873625963,99,1,,,,0.75,9.0,1,12,,,,84873625963,2-s2.0-84873625963
2,Stewart S.S.,Variation in fluctuating asymmetry among nine damselfly species,2013,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883271666&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883271666&origin=inward,,2026-04-12 18:55:44,Article,10.1080/13887890.2012.753566,13887890,https://api.elsevier.com/content/abstract/scopus_id/84883271666,16,1,,,,0.17,2.0,1,12,,,,84883271666,2-s2.0-84883271666
114,da Silva Monteiro Júnior C.,"Effect of vegetation removal for road building on richness and composition of Odonata communities in Amazonia, Brazil",2013,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883269338&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883269338&origin=inward,,2026-04-12 18:55:44,Article,10.1080/13887890.2013.764798,13887890,https://api.elsevier.com/content/abstract/scopus_id/84883269338,16,2,,,,9.5,114.0,1,12,,,,84883269338,2-s2.0-84883269338
7,Dijkstra K.,"Three new genera of damselflies (Odonata: Chlorocyphidae, Platycnemididae)",2013,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84891833119&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891833119&origin=inward,,2026-04-12 18:55:44,Article,10.1080/13887890.2013.832606,13887890,https://api.elsevier.com/content/abstract/scopus_id/84891833119,16,3,,,,0.58,7.0,1,12,,,,84891833119,2-s2.0-84891833119
16,Büsse S.,The thorax musculature of Anisoptera (Insecta: Odonata) nymphs and its evolutionary relevance,2013,BMC Evolutionary Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886735533&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886735533&origin=inward,,2026-04-12 18:55:44,Article,10.1186/1471-2148-13-237,,https://api.elsevier.com/content/abstract/scopus_id/84886735533,13,1,,,,1.33,16.0,1,12,,,,84886735533,2-s2.0-84886735533
