Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
7,Basel A.M.,Drivers of compositional turnover in narrow-ranged and widespread dragonflies and damselflies in Africa,2024,Insect Conservation and Diversity,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184700769&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184700769&origin=inward,,2026-04-12 19:05:17,Article,10.1111/icad.12718,1752458X,https://api.elsevier.com/content/abstract/scopus_id/85184700769,17,3,,,,7.0,7.0,1,1,,,,85184700769,2-s2.0-85184700769
0,Keshari S.,"SURVEY OF DRAGONFLIES AND DAMSELFLIES (ODONATA: INSECTA) IN KHUNTI, RANCHI, JHARKHAND",2024,Journal of Experimental Zoology India,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000434736&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000434736&origin=inward,,2026-04-12 19:05:17,Article,10.51470/JEZ.2024.27.1.1467,09720030,https://api.elsevier.com/content/abstract/scopus_id/105000434736,27,1,,,,0.0,0.0,1,1,,,,105000434736,2-s2.0-105000434736
1,Cannings R.A.,"The Dragonflies and Damselflies (Insecta: Odonata) of Canada: species list, geographical distribution, status, and conservation ranks",2024,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184886469&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184886469&origin=inward,,2026-04-12 19:05:17,Article,10.11646/zootaxa.5410.1.1,11755326,https://api.elsevier.com/content/abstract/scopus_id/85184886469,5410,1,,,,1.0,1.0,1,1,,,,85184886469,2-s2.0-85184886469
1,Sharma M.,"Dragonflies and Damselflies (Insecta, Odonata) from the western region of Nepal with new records of four species",2024,Journal of Insect Biodiversity and Systematics,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199791364&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85199791364&origin=inward,,2026-04-12 19:05:17,Article,10.61186/jibs.10.3.535,,https://api.elsevier.com/content/abstract/scopus_id/85199791364,10,3,,,,1.0,1.0,1,1,,,,85199791364,2-s2.0-85199791364
4,Siddiqui S.A.,Edible dragonflies and damselflies (order Odonata) as human food – A comprehensive review,2024,Journal of Insects as Food and Feed,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184473709&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184473709&origin=inward,,2026-04-12 19:05:17,Review,10.1163/23524588-20230097,,https://api.elsevier.com/content/abstract/scopus_id/85184473709,16,,,,,4.0,4.0,1,1,,,,85184473709,2-s2.0-85184473709
0,Novella Fernandez R.,A straightforward protocol to sample morphological traits of dragonflies and damselflies in the field,2024,Ecology and Evolution,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196710492&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85196710492&origin=inward,,2026-04-12 19:05:17,Article,10.1002/ece3.11604,,https://api.elsevier.com/content/abstract/scopus_id/85196710492,14,6,,,,0.0,0.0,1,1,,,,85196710492,2-s2.0-85196710492
0,Gain B.I.,"Study on diversity of Odonata (Dragonflies and Damselflies) fauna of Lohara lake, District-Chandrapur (M.S), India",2024,Environment Conservation Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197593888&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197593888&origin=inward,,2026-04-12 19:05:17,Article,10.36953/ECJ.26622640,09723099,https://api.elsevier.com/content/abstract/scopus_id/85197593888,25,2,,,,0.0,0.0,1,1,,,,85197593888,2-s2.0-85197593888
1,Manjula K.T.,Dragonflies and Damselflies: A Comprehensive Review on their Role as Heavy Metal Bioindicators in Aquatic Ecosystems,2024,Environment and Ecology Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203373863&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203373863&origin=inward,,2026-04-12 19:05:17,Article,10.13189/eer.2024.120407,2331625X,https://api.elsevier.com/content/abstract/scopus_id/85203373863,12,4,,,,1.0,1.0,1,1,,,,85203373863,2-s2.0-85203373863
7,Suárez-Tovar C.M.,From the forest to the city: the persistence of dragonflies and damselflies in the urban jungle,2024,Biodiversity and Conservation,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175047460&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85175047460&origin=inward,,2026-04-12 19:05:17,Article,10.1007/s10531-023-02733-5,09603115,https://api.elsevier.com/content/abstract/scopus_id/85175047460,33,1,,,,7.0,7.0,1,1,,,,85175047460,2-s2.0-85175047460
0,Anbalagan V.,"Species composition and diversity of Odonata fauna in Cauvery River of Mettur dam, Salem district, Tamil Nadu, India",2024,Entomon,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193633093&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85193633093&origin=inward,,2026-04-12 19:05:17,Article,10.33307/entomon.v49i1.1041,03779335,https://api.elsevier.com/content/abstract/scopus_id/85193633093,49,1,,,,0.0,0.0,1,1,,,,85193633093,2-s2.0-85193633093
